# iterative call-graph alignment: 0xRVA|qualified_name|votes
0x00A8F010|NiRTTI::GetName|1
0x00A91F10|NiD3DShaderInterface::NiD3DShaderInterface|1
0x00A92EB0|NiD3DShaderProgramFactory::GetInstance|5
0x00A92FE0|NiD3DShaderProgramFactory::GetFirstProgramDirectory|1
0x00A93000|NiD3DShaderProgramFactory::GetNextProgramDirectory|1
0x00A93020|NiTArray<NiVBDynamicSet *,NiTMallocInterface<NiVBDynamicSet *> >::NiTArray<NiVBDynamicSet *,NiTMallocInterface<NiVBDynamicSet *> >|1
0x00A93060|NiGeometryGroup::NiGeometryGroup|1
0x00A930A0|NiShaderFactory::ReportError|2
0x00A93960|NiD3DShaderProgramFactory::AddProgramDirectory|1
0x00A93CC0|NiD3DShaderProgramFactory::RemoveAllProgramDirectories|1
0x00A94C00|NiDynamicGeometryGroup::Create|1
0x00A94D70|NiUnsharedGeometryGroup::Create|1
0x00A95B10|NiStaticGeometryGroup::Create|1
0x00A98750|NiScreenTexture::GetRendererData|3
0x00A987C0|NiGeometryBufferData::GetVertexStride|1
0x00A98890|NiD3DShaderProgramCreator::CreateVertexShader|1
0x00A988D0|NiD3DShaderProgramCreator::CreatePixelShader|1
0x00A98AA0|NiHalfSpaceBV::~NiHalfSpaceBV|1
0x00A99330|NiBoundingVolume::NiBoundingVolume|1
0x00A9B4F0|NiPoint3::operator-|1
0x00A9C490|NiPlane::NiPlane|1
0x00A9C680|NiPoint3::NiPoint3|1
0x00A9CAB0|NiCollisionData::SetPropagationMode|1
0x00AADA70|NiPoint3::NiPoint3|1
0x00AADB90|NiAVObject::GetWorldTransform|1
0x00AAE630|NiBox::SaveBinary|1
0x00AB5410|NiPlane::SaveBinary|2
0x00AB6090|NiCapsuleBV::GetSegment|2
0x00AB6B70|NiAVObject::GetWorldTransform|1
0x00AB72B0|NiPoint3::NiPoint3|1
0x00AB7440|NiPoint3::NiPoint3|1
0x00AB7DC0|NiOBBox::NiOBBox|1
0x00AB85D0|NiAVObject::GetWorldTransform|1
0x00AB9B00|NiOBBNode::GetChangeStamp|1
0x00ABA480|NiAVObject::GetWorldTransform|4
0x00ABA680|NiOBBox::Transform|2
0x00ABF610|NiOBBox::Transform|1
0x00AC17C0|MoviePlayer::GetPlayingSequence|1
0x00AC29B0|MoviePlayer::StopSequence|1
0x00AC3504|std::_Yarn<char>::_Yarn<char>|1
0x00AC61C0|NiGeometryGroup::RemoveObject|3
0x00AC65A6|NiFilename::SetDrive|2
0x00AC68E4|BSReference::GetName|1
0x00AC6BB5|NiFile::Access|1
0x00AC7595|NiPoint3::Unitize|1
0x00AC7C56|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|4
0x00AC7D40|Controls::GetMouseAxis|1
0x00AC85E3|AutoMemContext::AutoMemContext|1
0x00AC86E1|Tile::GetRealX|1
0x00AC8A19|NiTextKey::GetText|2
0x00AC913A|NiTimeController::GetAnimType|1
0x00AC9610|CVec3::CVec3|1
0x00AC9907|TESDataHandler::GetSaveLoad|1
0x00AC9A47|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::c_str|2
0x00AC9E10|BSShaderPPLightingProperty::GetViewerStrings|1
0x00ACB086|std::allocator<char>::allocator<char>|1
0x00ACB3C5|NiFile::DiskRead|1
0x00ACB562|BSFile::CheckIsGood|1
0x00ACB5C6|AutoMemContext::~AutoMemContext|1
0x00ACDB00|BSStringT<char>::String|1
0x00ACE255|std::locale::facet::facet|2
0x00AD0F92|BSShaderProperty::GetViewerStrings|1
0x00AD1714|BSFile::FilePointerIsValid|1
0x00AD429F|BSShaderLightingProperty::GetViewerStrings|1
0x00AD5837|NiTArray<char *,NiTMallocInterface<char *> >::Add|1
0x00ADD07E|NiFile::InvokeReadErrorFunc|1
0x00AE6D74|hkBsdSocket::createSocket|1
0x00AE6D8C|hkOstream::~hkOstream|1
0x00AE6D92|hkErrStream::hkErrStream|1
0x00AE6DA4|hkOstream::~hkOstream|1
0x00AE6DAA|hkOstream::operator<<|1
0x00AE6DB0|hkOstream::operator<<|1
0x00AE6DB6|hkErrStream::hkErrStream|1
0x00AE6DD4|NiShaderConstantMapEntry::GetVariableName|1
0x00AE6DDA|NiShaderConstantMapEntry::GetInternal|1
0x00AE6DFE|D3DXMATRIX::D3DXMATRIX|1
0x00AE6E4C|NiShaderFactory::ReportError|1
0x00AE6E52|NiShaderFactory::ReportError|1
0x00AE89F0|NiMaterialDescriptor::NiMaterialDescriptor|1
0x00AE8A10|NiFragmentShaderInstanceDescriptor::~NiFragmentShaderInstanceDescriptor|1
0x00AE8AC0|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiAVObject *> >,NiAVObject *>::GetCount|1
0x00AE8D20|NiGPUProgramCache::ValidateDirectory|1
0x00AE8E90|NiPointer<NiGPUProgramCache::NiGPUProgramDesc>::NiPointer<NiGPUProgramCache::NiGPUProgramDesc>|1
0x00AE8F10|NiSystemDesc::GetSystemDesc|1
0x00AE92D0|NiSystemDesc::GetSystemDesc|1
